#========================================================================================================																														
#	Gmacs	Main	Data	File	Version	1.1:	BBRKC	Example																						
#	GEAR_INDEX	DESCRIPTION																												
#	1	:	Pot	fishery	retained	catch.																								
#	1	:	Pot	fishery	with	discarded	catch.																							
#	2	:	Trawl	bycatch																										
#	3	:	Trawl	survey																										
#	Fisheries:	1	Pot	"Fishery,"	2	Pot	"Discard,"	3	Trawl	"by-catch,"	4	Tanner bycatch 5 fixed gear																		
#	Surveys:	6	NMFS	Trawl	"Survey,"	7	BSFRF	Survey																						
#========================================================================================================																														
1982	# Start	year																												
2019	# End	year																												
3	# Number of seasons																													
8	# Number of fleets (fishing fleets and surveys)																													
2	# Number of sexes																													
1	# Number of shell condition types																													
2	# Number of maturity types																													
22	# Number of size-classes in the	model																												
3	# Season recruitment occurs																													
3	# Season molting and growth occurs																													
3	# Season to calculate SSB																													
1	# Season for N output																													
# maximum size-class (males then females)																														
22 22																														
#	size_breaks (a	vector	giving	the	break	points	between	size	"intervals,"	dim=nclass+1)																				
25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135								
1992	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.008	0.017	0.027	0.044	0.070	0.126	0.166	0.210	0.180	0.104	0.035	0.010
1993	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.040	0.048	0.068	0.097	0.142	0.181	0.169	0.134	0.077	0.029	0.009
1994	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.007	0.029	0.055	0.066	0.062	0.071	0.098	0.139	0.151	0.129	0.098	0.060	0.025	0.008
1995	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.015	0.033	0.058	0.076	0.096	0.116	0.151	0.153	0.134	0.092	0.049	0.016	0.004
1996	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.006	0.015	0.034	0.062	0.111	0.169	0.209	0.166	0.119	0.066	0.029	0.009	0.002
1997	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.007	0.013	0.024	0.052	0.113	0.168	0.195	0.190	0.133	0.067	0.026	0.008
1998	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.005	0.012	0.024	0.060	0.119	0.156	0.197	0.197	0.139	0.064	0.019	0.004
1999	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.004	0.006	0.013	0.020	0.046	0.097	0.122	0.188	0.219	0.165	0.087	0.024	0.006
2000	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.008	0.017	0.029	0.043	0.086	0.109	0.162	0.199	0.185	0.111	0.038	0.010
2001	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.007	0.015	0.032	0.045	0.069	0.125	0.163	0.163	0.155	0.123	0.071	0.025	0.006
2002	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.027	0.054	0.080	0.126	0.171	0.192	0.153	0.099	0.056	0.023	0.006	0.002
2003	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.006	0.013	0.023	0.053	0.097	0.168	0.202	0.196	0.141	0.069	0.020	0.005
2004	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.009	0.017	0.020	0.027	0.037	0.063	0.095	0.101	0.130	0.163	0.161	0.111	0.048	0.013
2005	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.006	0.016	0.032	0.044	0.049	0.068	0.097	0.135	0.175	0.177	0.124	0.055	0.018
2006	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.005	0.015	0.033	0.058	0.075	0.119	0.208	0.237	0.145	0.058	0.029	0.013	0.005
2007	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.017	0.032	0.066	0.124	0.218	0.242	0.169	0.082	0.036	0.011	0.002
2008	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.010	0.022	0.054	0.121	0.215	0.236	0.177	0.096	0.047	0.015	0.003
2009	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.010	0.017	0.039	0.092	0.155	0.192	0.188	0.161	0.099	0.037	0.009
2010	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.005	0.016	0.048	0.099	0.155	0.210	0.231	0.159	0.059	0.014
2011	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.005	0.012	0.039	0.120	0.126	0.112	0.166	0.192	0.145	0.062	0.019
2012	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.006	0.017	0.036	0.056	0.089	0.188	0.175	0.105	0.110	0.103	0.071	0.029	0.010
2013	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.008	0.013	0.026	0.082	0.205	0.242	0.185	0.120	0.074	0.031	0.010
2014	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.011	0.030	0.065	0.083	0.116	0.220	0.190	0.110	0.084	0.047	0.025	0.010	0.003
2015	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.011	0.029	0.066	0.103	0.172	0.269	0.163	0.065	0.045	0.031	0.023	0.014	0.005
2016	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.012	0.033	0.067	0.101	0.167	0.282	0.161	0.057	0.043	0.031	0.024	0.015	0.003
2017	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.006	0.016	0.038	0.077	0.110	0.183	0.301	0.165	0.044	0.030	0.015	0.008	0.002	0.001
2018	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.005	0.015	0.041	0.082	0.111	0.147	0.205	0.194	0.095	0.050	0.030	0.015	0.006	0.002
2019	2	1	1	0	0	0	100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.007	0.021	0.053	0.095	0.162	0.250	0.209	0.095	0.052	0.028	0.015	0.007	0.003
# Discard	females																													
#Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																						
1995	2	1	2	2	0	0	100	0	0	0	0	0.00277778	0.0277778	0.105556	0.186111	0.216667	0.241667	0.0916667	0.0277778	0.0333333	0.0666667	0	0	0	0	0	0	0	0	
1996	2	1	2	2	0	0	100	0	0	0	0	0.00769231	0.0230769	0.123077	0.176923	0.315385	0.184615	0.0846154	0.0615385	0.0230769	0	0	0	0	0	0	0	0	0	
1997	2	1	2	2	0	0	100	0	0	0	0	0.0017301	0.0017301	0.108997	0.243945	0.297578	0.271626	0.0553633	0.00519031	0.0138408	0	0	0	0	0	0	0	0	0	
1998	2	1	2	2	0	0	100	0	0	0.0125	0	0	0.0375	0.125	0.2375	0.25	0.275	0.0375	0.025	0	0	0	0	0	0	0	0	0	0	
1999	2	1	2	2	0	0	100	0	0	0	0.0140845	0.0422535	0.084507	0.253521	0.309859	0.28169	0.0140845	0	0	0	0	0	0	0	0	0	0	0	0	
2000	2	1	2	2	0	0	100	0	0	0	0.0140845	0.0422535	0.084507	0.253521	0.309859	0.28169	0.0140845	0	0	0	0	0	0	0	0	0	0	0	0	
2001	2	1	2	2	0	0	100	0	0	0	0.0140845	0.0422535	0.084507	0.253521	0.309859	0.28169	0.0140845	0	0	0	0	0	0	0	0	0	0	0	0	
2002	2	1	2	2	0	0	100	0	0	0	0	0	0.0322581	0.193548	0.274194	0.354839	0.112903	0.0322581	0	0	0	0	0	0	0	0	0	0	0	
2003	2	1	2	2	0	0	100	0	0	0	0	0	0.0322581	0.193548	0.274194	0.354839	0.112903	0.0322581	0	0	0	0	0	0	0	0	0	0	0	
2004	2	1	2	2	0	0	100	0	0	0	0	0	0.222222	0.222222	0.111111	0.222222	0	0.111111	0	0	0.111111	0	0	0	0	0	0	0	0	
2005	2	1	2	2	0	0	100	0	0	0	0	0	0.0629921	0.259843	0.291339	0.228346	0.0787402	0.0708661	0.00787402	0	0	0	0	0	0	0	0	0	0	
2006	2	1	2	2	0	0	100	0	0	0	0	0	0	0.0350877	0.140351	0.333333	0.263158	0.157895	0.0175439	0.0526316	0	0	0	0	0	0	0	0	0	
2007	2	1	2	2	0	0	100	0	0	0	0	0	0	0.0109589	0.205479	0.257534	0.30411	0.134247	0.0383562	0.0328767	0.0109589	0.00273973	0.00273973	0	0	0	0	0	0	
2008	2	1	2	2	0	0	100	0	0	0	0	0	0	0.021692	0.164859	0.264642	0.368764	0.160521	0.0130152	0.00433839	0.0021692	0	0	0	0	0	0	0	0	
2009	2	1	2	2	0	0	100	0	0	0	0	0	0.00406504	0.00406504	0.0934959	0.321138	0.386179	0.150407	0.0284553	0.00406504	0.00813008	0	0	0	0	0	0	0	0	
2010	2	1	2	2	0	0	100	0	0	0	0	0	0.0172414	0.0905172	0.237069	0.284483	0.273707	0.0668103	0.0150862	0.0107759	0	0.00431034	0	0	0	0	0	0	0	
2011	2	1	2	2	0	0	100	0	0	0.000356697	0.00481541	0.0304976	0.264848	0.299269	0.190476	0.15231	0.0458356	0.00784733	0.00178348	0.000535045	0.000535045	0.000891742	0	0	0	0	0	0	0	
2012	2	1	2	2	0	0	100	0	0	0	0.00186683	0.00808961	0.0304916	0.0584941	0.0920971	0.146857	0.338519	0.242688	0.0653391	0.0136901	0.000622278	0.00124456	0	0	0	0	0	0	0	
2013	2	1	2	2	0	0	100	0	0	0	0	0.000341064	0.00989086	0.0443383	0.0985675	0.183151	0.380286	0.232947	0.0405866	0.00750341	0.00204638	0.000341064	0	0	0	0	0	0	0	
2014	2	1	2	2	0	0	100	0	0	0	0	0.00017337	0.0109223	0.0353675	0.0788835	0.227982	0.394764	0.215326	0.028086	0.00572122	0.00208044	0.000520111	0.00017337	0	0	0	0	0	0	
2015	2	1	2	2	0	0	100	0	0	0	0	0.000434405	0.0186794	0.050391	0.116855	0.256299	0.365769	0.163771	0.0208514	0.00521286	0.000434405	0.000434405	0.000434405	0.000434405	0	0	0	0	0	
2016	2	1	2	2	0	0	100	0	0	0	0	0	0.00637755	0.0229592	0.0688776	0.219388	0.397959	0.225765	0.0408163	0.00892857	0.00510204	0.00255102	0	0.00127551	0	0	0	0	0	
2017	2	1	2	2	0	0	100	0	0	0	0.0019084	0.0019084	0.0114504	0.0477099	0.160305	0.387405	0.282443	0.0687023	0.0152672	0.019084	0.00381679	0	0	0	0	0	0	0	0	
2018	2	1	2	2	0	0	100	0	0	0	0.00357143	0.0428571	0.128571	0.253571	0.257143	0.232143	0.0642857	0.0107143	0.00714286	0	0	0	0	0	0	0	0	0	0	
2019	2	1	2	2	0	0	100	0	0	0	0	0	0.016736402	0.133891213	0.372384937	0.384937238	0.071129707	0.016736402	0.0041841	0	0	0	0	0	0	0	0	0	0
# Trawl bycatch female																														
#Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																						
1991	2	2	2	2	0	0	100	0.046	0.039	0.027	0.041	0.070	0.096	0.129	0.170	0.183	0.130	0.049	0.013	0.005	0.001	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1992	2	2	2	2	0	0	100	0.028	0.156	0.174	0.164	0.137	0.098	0.107	0.062	0.037	0.018	0.007	0.003	0.004	0.003	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1993	2	2	2	2	0	0	100	0.002	0.010	0.135	0.372	0.253	0.178	0.028	0.012	0.005	0.001	0.002	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1994	2	2	2	2	0	0	100	0.000	0.000	0.125	0.000	0.000	0.000	0.250	0.000	0.500	0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1995	2	2	2	2	0	0	100	0.041	0.034	0.020	0.068	0.243	0.189	0.216	0.122	0.047	0.007	0.007	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1996	2	2	2	2	0	0	100	0.000	0.000	0.000	0.054	0.135	0.054	0.135	0.189	0.243	0.081	0.054	0.027	0.000	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1997	2	2	2	2	0	0	100	0.000	0.000	0.001	0.009	0.093	0.215	0.330	0.194	0.098	0.028	0.009	0.008	0.008	0.004	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1998	2	2	2	2	0	0	100	0.008	0.004	0.010	0.034	0.146	0.309	0.226	0.137	0.072	0.024	0.011	0.005	0.009	0.003	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1999	2	2	2	2	0	0	100	0.015	0.019	0.068	0.064	0.121	0.215	0.200	0.109	0.091	0.030	0.030	0.004	0.015	0.008	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2000	2	2	2	2	0	0	100	0.007	0.011	0.053	0.122	0.104	0.199	0.250	0.147	0.072	0.016	0.007	0.008	0.004	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2001	2	2	2	2	0	0	100	0.003	0.037	0.033	0.078	0.051	0.178	0.247	0.153	0.131	0.048	0.017	0.007	0.007	0.007	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2002	2	2	2	2	0	0	100	0.004	0.007	0.020	0.055	0.063	0.198	0.247	0.161	0.110	0.053	0.034	0.017	0.009	0.014	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2003	2	2	2	2	0	0	100	0.006	0.013	0.008	0.014	0.086	0.198	0.215	0.207	0.130	0.047	0.021	0.025	0.001	0.013	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2004	2	2	2	2	0	0	100	0.022	0.316	0.157	0.059	0.047	0.080	0.100	0.098	0.069	0.028	0.012	0.006	0.002	0.002	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2005	2	2	2	2	0	0	100	0.016	0.031	0.040	0.105	0.252	0.331	0.142	0.035	0.025	0.011	0.007	0.003	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2006	2	2	2	2	0	0	100	0.002	0.004	0.006	0.021	0.080	0.206	0.274	0.180	0.113	0.066	0.030	0.010	0.003	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2007	2	2	2	2	0	0	100	0.001	0.008	0.023	0.112	0.257	0.296	0.188	0.071	0.023	0.008	0.006	0.002	0.001	0.002	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2008	2	2	2	2	0	0	100	0.003	0.006	0.005	0.011	0.044	0.121	0.213	0.181	0.190	0.110	0.044	0.027	0.017	0.013	0.006	0.003	0.001	0.002	0.001	0.000	0.001	0.000
2009	2	2	2	2	0	0	100	0.001	0.003	0.005	0.006	0.030	0.103	0.210	0.239	0.207	0.116	0.037	0.012	0.009	0.008	0.006	0.002	0.003	0.002	0.000	0.000	0.001	0.000
2010	2	2	2	2	0	0	100	0.002	0.014	0.006	0.007	0.052	0.191	0.272	0.212	0.149	0.060	0.015	0.006	0.006	0.003	0.003	0.001	0.001	0.000	0.000	0.000	0.000	0.001
2011	2	2	2	2	0	0	100	0.000	0.004	0.005	0.037	0.101	0.144	0.177	0.184	0.191	0.091	0.034	0.014	0.007	0.004	0.004	0.002	0.001	0.001	0.000	0.000	0.000	0.000
2012	2	2	2	2	0	0	100	0.002	0.002	0.003	0.011	0.026	0.103	0.148	0.208	0.232	0.143	0.070	0.028	0.009	0.004	0.004	0.004	0.001	0.001	0.001	0.001	0.000	0.001
2013	2	2	2	2	0	0	100	0.009	0.029	0.030	0.053	0.089	0.152	0.200	0.162	0.134	0.072	0.032	0.016	0.010	0.007	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2014	2	2	2	2	0	0	100	0.003	0.026	0.026	0.099	0.151	0.123	0.108	0.102	0.110	0.110	0.070	0.034	0.019	0.009	0.003	0.004	0.002	0.001	0.001	0.000	0.000	0.000
2015	2	2	2	2	0	0	100	0.008	0.015	0.023	0.076	0.124	0.137	0.213	0.221	0.089	0.053	0.017	0.008	0.003	0.004	0.004	0.001	0.002	0.002	0.001	0.000	0.000	0.001
2016	2	2	2	2	0	0	100	0.002	0.006	0.034	0.068	0.121	0.190	0.166	0.110	0.081	0.073	0.048	0.040	0.022	0.011	0.009	0.003	0.006	0.004	0.002	0.002	0.000	0.000
2017	2	2	2	2	0	0	100	0.004	0.007	0.048	0.180	0.165	0.199	0.131	0.093	0.051	0.040	0.027	0.007	0.013	0.007	0.005	0.010	0.004	0.001	0.004	0.000	0.004	0.001
2018	2	2	2	2	0	0	100	0.004	0.006	0.009	0.060	0.147	0.309	0.238	0.118	0.052	0.020	0.007	0.010	0.004	0.005	0.004	0.001	0.002	0.002	0.000	0.001	0.001	0.001
2019	2	2	2	2	0	0	100	0.003	0.007	0.017	0.026	0.130	0.309	0.216	0.119	0.079	0.029	0.019	0.017	0.011	0.008	0.003	0.001	0.001	0.002	0.000	0.000	0.001	0.000																										
# Trawl bycatch male
#Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																						
1991	2	2	1	2	0	0	100	0.020	0.023	0.014	0.025	0.028	0.024	0.023	0.025	0.025	0.025	0.042	0.052	0.083	0.120	0.127	0.096	0.070	0.064	0.053	0.033	0.021	0.007
1992	2	2	1	2	0	0	100	0.011	0.053	0.071	0.088	0.112	0.062	0.063	0.046	0.037	0.024	0.030	0.021	0.024	0.027	0.036	0.046	0.057	0.068	0.062	0.039	0.018	0.006
1993	2	2	1	2	0	0	100	0.000	0.001	0.006	0.047	0.072	0.084	0.121	0.110	0.070	0.060	0.066	0.054	0.040	0.039	0.039	0.036	0.031	0.058	0.041	0.018	0.007	0.001
1994	2	2	1	2	0	0	100	0.000	0.000	0.000	0.001	0.001	0.003	0.004	0.005	0.003	0.003	0.008	0.015	0.037	0.060	0.108	0.153	0.180	0.171	0.134	0.066	0.029	0.018
1995	2	2	1	2	0	0	100	0.001	0.003	0.001	0.008	0.025	0.047	0.054	0.047	0.061	0.038	0.032	0.031	0.038	0.058	0.071	0.086	0.107	0.118	0.082	0.051	0.029	0.012
1996	2	2	1	2	0	0	100	0.000	0.007	0.007	0.002	0.007	0.007	0.020	0.066	0.046	0.074	0.068	0.035	0.063	0.085	0.120	0.131	0.081	0.061	0.055	0.044	0.022	0.002
1997	2	2	1	2	0	0	100	0.000	0.000	0.000	0.000	0.001	0.003	0.009	0.016	0.022	0.031	0.045	0.055	0.098	0.143	0.158	0.139	0.108	0.086	0.046	0.024	0.012	0.006
1998	2	2	1	2	0	0	100	0.001	0.000	0.001	0.000	0.001	0.001	0.002	0.004	0.009	0.014	0.023	0.040	0.064	0.109	0.151	0.157	0.154	0.132	0.087	0.035	0.013	0.003
1999	2	2	1	2	0	0	100	0.000	0.000	0.001	0.000	0.001	0.002	0.006	0.007	0.007	0.012	0.013	0.026	0.050	0.094	0.135	0.149	0.157	0.144	0.111	0.059	0.020	0.006
2000	2	2	1	2	0	0	100	0.001	0.001	0.005	0.007	0.007	0.011	0.025	0.035	0.033	0.030	0.029	0.031	0.044	0.061	0.077	0.099	0.133	0.148	0.125	0.069	0.024	0.006
2001	2	2	1	2	0	0	100	0.000	0.000	0.002	0.002	0.002	0.003	0.010	0.021	0.027	0.030	0.034	0.031	0.038	0.058	0.090	0.126	0.144	0.152	0.124	0.070	0.027	0.007
2002	2	2	1	2	0	0	100	0.000	0.000	0.001	0.002	0.001	0.002	0.009	0.018	0.026	0.035	0.050	0.056	0.062	0.081	0.108	0.123	0.131	0.120	0.094	0.055	0.020	0.006
2003	2	2	1	2	0	0	100	0.000	0.000	0.000	0.000	0.001	0.003	0.006	0.013	0.021	0.027	0.033	0.042	0.061	0.087	0.130	0.145	0.147	0.128	0.087	0.047	0.018	0.004
2004	2	2	1	2	0	0	100	0.001	0.051	0.025	0.010	0.004	0.007	0.026	0.046	0.044	0.045	0.044	0.041	0.049	0.063	0.083	0.095	0.098	0.096	0.081	0.053	0.027	0.008
2005	2	2	1	2	0	0	100	0.003	0.004	0.004	0.012	0.028	0.036	0.028	0.032	0.039	0.039	0.048	0.057	0.066	0.067	0.071	0.077	0.077	0.090	0.095	0.074	0.039	0.014
2006	2	2	1	2	0	0	100	0.000	0.000	0.000	0.001	0.003	0.004	0.008	0.016	0.025	0.029	0.045	0.068	0.077	0.064	0.074	0.095	0.100	0.114	0.111	0.094	0.050	0.021
2007	2	2	1	2	0	0	100	0.000	0.000	0.000	0.002	0.004	0.008	0.016	0.022	0.033	0.036	0.049	0.068	0.074	0.097	0.128	0.153	0.138	0.087	0.047	0.024	0.010	0.004
2008	2	2	1	2	0	0	100	0.001	0.002	0.001	0.001	0.002	0.007	0.023	0.054	0.076	0.081	0.076	0.086	0.090	0.088	0.088	0.103	0.084	0.065	0.037	0.019	0.009	0.007
2009	2	2	1	2	0	0	100	0.001	0.001	0.001	0.002	0.001	0.004	0.014	0.042	0.066	0.077	0.080	0.076	0.076	0.074	0.080	0.088	0.084	0.080	0.064	0.047	0.025	0.019
2010	2	2	1	2	0	0	100	0.001	0.005	0.002	0.003	0.007	0.006	0.018	0.035	0.046	0.053	0.066	0.077	0.107	0.130	0.127	0.087	0.064	0.050	0.048	0.038	0.021	0.010
2011	2	2	1	2	0	0	100	0.001	0.002	0.003	0.010	0.020	0.013	0.029	0.051	0.060	0.057	0.078	0.085	0.090	0.090	0.088	0.072	0.058	0.054	0.054	0.041	0.028	0.017
2012	2	2	1	2	0	0	100	0.001	0.001	0.001	0.002	0.006	0.020	0.058	0.082	0.067	0.053	0.070	0.087	0.083	0.070	0.069	0.070	0.064	0.057	0.054	0.041	0.026	0.017
2013	2	2	1	2	0	0	100	0.002	0.004	0.005	0.007	0.009	0.011	0.022	0.036	0.046	0.052	0.055	0.054	0.059	0.070	0.086	0.097	0.102	0.099	0.083	0.057	0.028	0.017
2014	2	2	1	2	0	0	100	0.002	0.004	0.002	0.006	0.011	0.010	0.015	0.024	0.033	0.045	0.049	0.058	0.059	0.072	0.094	0.115	0.111	0.095	0.078	0.059	0.036	0.021
2015	2	2	1	2	0	0	100	0.002	0.001	0.005	0.016	0.017	0.019	0.045	0.065	0.051	0.051	0.054	0.067	0.059	0.051	0.054	0.058	0.063	0.057	0.063	0.082	0.072	0.051
2016	2	2	1	2	0	0	100	0.001	0.001	0.003	0.008	0.013	0.022	0.036	0.046	0.043	0.047	0.065	0.072	0.074	0.081	0.086	0.088	0.079	0.065	0.052	0.049	0.040	0.029
2017	2	2	1	2	0	0	100	0.000	0.001	0.006	0.014	0.027	0.033	0.039	0.042	0.042	0.044	0.047	0.049	0.056	0.081	0.100	0.092	0.084	0.079	0.063	0.049	0.036	0.018
2018	2	2	1	2	0	0	100	0.000	0.000	0.001	0.003	0.016	0.077	0.152	0.168	0.130	0.105	0.088	0.070	0.052	0.038	0.034	0.024	0.016	0.010	0.006	0.005	0.002	0.002
2019	2	2	1	2	0	0	100	0.004	0.008	0.011	0.014	0.018	0.023	0.044	0.069	0.097	0.117	0.119	0.099	0.091	0.081	0.066	0.054	0.034	0.022	0.014	0.007	0.003	0.003																																																															
# Survey immature females
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																																																										
1982	1	3	2	2	0	2	100 	0.000314638	0.000833882	0.000116163	0.000687518	0.00282138	0.0085966	0.00356032	0.000857423	0.000207891	3.46E-05	0	7.60E-06	0	0	0	0	0	0	0	0	0	0																																					
1983	1	3	2	2	0	2	100 	0.0146813	0.010802	0.00137597	0.00114959	0.00800712	0.00685992	0.00121444	0.000264071	0.000019101	0	0	0	0	0	0	0	0	0	0	0	0	0																																					
1984	1	3	2	2	0	2	100 	0.0131051	0.0227003	0.0168713	0.0469107	0.0711187	0.0173365	0.00257555	0.000349813	1.13E-05	3.43E-05	0	0	0	0	0	0	0	0	0	0	0	0																																					
1985	1	3	2	2	0	2	100 	0.0136092	0.0390155	0.0372294	0.0822572	0.0408367	0.0199561	0.00586677	0.000980922	9.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0																																					
1986	1	3	2	2	0	2	100 	0.0060485	0.0359736	0.0481016	0.108693	0.0812898	0.0396557	0.0273153	0.00486951	0.000617806	0.000302489	0	0	0	0	0	0	0	0	0	0	0	0																																					
1987	1	3	2	2	0	2	100 	0.00159416	0.00258074	0.0307435	0.0911306	0.102144	0.0532387	0.0349025	0.0103161	0.0015471	0.000109047	0.000018078	0	0	0	0	0	0	0	0	0	0	0																																					
1988	1	3	2	2	0	2	100 	0.00116092	0.00867847	0.0153454	0.0319263	0.0361875	0.0219066	0.0129179	0.0043787	0.000647538	0.000051278	6.24E-06	0	0	0	0	0	0	0	0	0	0	0																																					
1989	1	4	2	2	0	2	100 	0.000118014	0.000860846	0.00292847	0.0153477	0.0177565	0.0125407	0.0104599	0.00389136	0.000720192	0.000108222	6.16E-05	1.56E-05	0	0	0	0	0	0	0	0	0	0																																					
1990	1	4	2	2	0	2	100 	0.000387957	0.00772522	0.0347138	0.0170036	0.0332739	0.023985	0.0196702	0.00822257	0.000817141	0.00108438	0.000513012	0	0	0	0	0	0	0	0	0	0	0																																					
1991	1	4	2	2	0	2	100 	0.0179712	0.0197087	0.0171511	0.0415559	0.0620691	0.0334836	0.0174108	0.0078115	0.000875408	0.00010493	0	0	0	0	0	0	0	0	0	0	0	0																																					
1992	1	4	2	2	0	2	100 	0.0130381	0.0284182	0.0435951	0.0772228	0.0599409	0.0149183	0.0113109	0.0045093	0.000583525	2.88E-05	1.98E-05	0	0	0	0	0	0	0	0	0	0	0																																					
1993	1	4	2	2	0	2	100 	0.016706	0.0340279	0.0509173	0.0869153	0.0683568	0.0182913	0.00406734	0.000832583	5.73E-05	2.17E-05	0	0	0	0	0	0	0	0	0	0	0	0																																					
1994	1	4	2	2	0	2	100 	0.0181026	0.031213	0.0653277	0.0971891	0.0545582	0.0163084	0.00631137	0.00193026	0.000328496	4.38E-05	0	0	0	0	0	0	0	0	0	0	0	0																																					
1995	1	4	2	2	0	2	100 	0.00104376	0.00889275	0.0230549	0.0311642	0.0428486	0.0182067	0.00232706	0.000289051	8.54E-05	2.97E-05	1.70E-05	0	0	0	0	0	0	0	0	0	0	0																																					
1996	1	4	2	2	0	2	100 	0.000167431	0.000818176	0.00217065	0.00991975	0.0206371	0.0116529	0.00253335	0.000205013	5.39E-05	3.92E-06	0	0	0	0	0	0	0	0	0	0	0	0																																					
1997	1	4	2	2	0	2	100 	0.000229417	0.000582913	0.00119523	0.00469075	0.0180567	0.00952952	0.00247309	0.000139355	4.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0																																					
1998	1	4	2	2	0	2	100 	0.00347767	0.00250876	0.00280017	0.0169291	0.0377432	0.0271928	0.0193031	0.00632601	4.57E-05	2.02E-05	0	0	0	0	0	0	0	0	0	0	0	0																																					
